ptt,Date,d.b1,d.b2,d.b3,d.b4,d.b5,d.b6,d.b7,d.b8,d.sd,n.b1,n.b2,n.b3,n.b4,n.b5,n.b6,n.b7,n.b8,n.sd,species,kode,bathy,latitude,longitude,x,y,xmin,xmax,ymin,ymax,sst,sst_sd,ssh,ssh_sd,eke,ild.5,n2,chloro,lunar
141257,2015-11-10,88.88888888888889,0.823045267489712,4.938271604938271,2.880658436213992,2.4691358024691357,0,0,0,44.635366724794274,2.456140350877193,34.03508771929825,56.49122807017544,7.017543859649122,0,0,0,0,28.034832965473974,I.oxyrinchus,2015-11-10_141257,-4736.030029296875,40.1507894919889,-63.6102098123684,-63.6102098123684,40.1507894919889,-63.7352098123684,-63.4852098123684,40.0257894919889,40.2757894919889,22.555000121355988,0.08047118568942037,-0.0390000018524006,0.012727922665901713,-1.2766058640159461,70,3.978464980373889e-5,0.5387014150619507,0.013519050503026708
141257,2015-11-11,42.97520661157025,12.396694214876034,7.43801652892562,16.115702479338843,17.355371900826448,3.71900826446281,0,0,109.99073653753675,0.8403361344537815,22.689075630252102,61.76470588235294,14.705882352941178,0,0,0,0,30.606845632546214,I.oxyrinchus,2015-11-11_141257,-4726.224392361111,40.2458087812109,-63.9513108941362,-63.9513108941362,40.2458087812109,-64.0763108941362,-63.8263108941362,40.1208087812109,40.3708087812109,21.846000087680295,0.13141770334217218,-0.058000002754852176,0.020267654447408898,-1.6239159683818774,80,3.8988960236331624e-5,0.4853726923465729,1.0303283188045631e-4
141257,2015-11-12,1.3824884792626728,94.00921658986175,4.6082949308755765,0,0,0,0,0,13.021051380662765,0.5988023952095809,31.736526946107784,62.27544910179641,5.389221556886228,0,0,0,0,23.219454025339,I.oxyrinchus,2015-11-12_141257,-4588.89990234375,40.4080720813124,-63.9439563668086,-63.9439563668086,40.4080720813124,-64.0689563668086,-63.8189563668086,40.2830720813124,40.5330720813124,21.379000065498985,0.09279009008458894,-0.1560000074096024,0.03348299893395086,-0.6611959693959106,60,5.5206821485699275e-5,0.4839414060115814,0.009232366679879866
141257,2015-11-13,0,66.66666666666666,8.333333333333332,4.761904761904762,20.238095238095237,0,0,0,81.5322974742962,4.924242424242424,48.484848484848484,40.53030303030303,6.0606060606060606,0,0,0,0,31.726402808743142,I.oxyrinchus,2015-11-13_141257,-4789.347473144531,40.0114412586395,-63.9192320740254,-63.9192320740254,40.0114412586395,-64.0442320740254,-63.7942320740254,39.8864412586395,40.1364412586395,21.462000069441274,0.05582786307996545,-0.1480000070296228,0.023749270122627827,-1.8661897011106465,70,4.856763063986263e-5,0.4911777079105377,0.040495319121493456
141257,2015-11-14,3.2407407407407405,72.68518518518519,10.648148148148149,4.62962962962963,5.555555555555555,3.2407407407407405,0,0,70.8136748826637,2.083333333333333,36.666666666666664,55.00000000000001,6.25,0,0,0,0,34.95703654152752,I.oxyrinchus,2015-11-14_141257,-4882.85009765625,39.6589377765773,-64.1149084446895,-64.1149084446895,39.6589377765773,-64.2399084446895,-63.989908444689505,39.5339377765773,39.7839377765773,21.67200007941574,0.05399640162158319,-0.2530000120168552,0.035235321705876205,-1.4620046639772781,50,5.708049102970689e-5,0.5515726804733276,0.09248193110798131
141257,2015-11-15,4.184100418410042,70.29288702928869,11.297071129707113,9.623430962343097,4.602510460251046,0,0,0,49.874463727775435,1.5974440894568689,31.629392971246006,61.66134185303515,5.111821086261981,0,0,0,0,25.67772098773778,I.oxyrinchus,2015-11-15_141257,-4795.059331597222,39.9530308173198,-64.0925596901292,-64.0925596901292,39.9530308173198,-64.2175596901292,-63.96755969012921,39.8280308173198,40.0780308173198,21.137000054004602,0.04820269930948537,-0.20300000964198261,0.021454086359055737,-1.825881977489972,70,3.875578833027231e-5,0.5099571943283081,0.16284760661547482
141257,2015-11-17,42.3963133640553,17.51152073732719,34.56221198156682,5.529953917050691,0,0,0,0,40.987940999644515,23.353293413173652,21.55688622754491,42.51497005988024,12.574850299401197,0,0,0,0,38.75015167846765,I.oxyrinchus,2015-11-17_141257,-4826.7425537109375,39.785136619375,-64.3112699580148,-64.3112699580148,39.785136619375,-64.4362699580148,-64.1862699580148,39.660136619375,39.910136619375,21.478000070201233,0.1402531508133915,-0.2940000139642507,0.022011992726817076,-1.7821345294015252,60,4.9863324907667475e-5,0.4966578185558319,0.345336410053233
141257,2015-11-19,29.66101694915254,15.254237288135593,41.94915254237288,4.661016949152542,6.779661016949152,1.694915254237288,0,0,71.27558280695915,6.6455696202531636,5.379746835443038,60.75949367088608,27.21518987341772,0,0,0,0,30.61230091236013,I.oxyrinchus,2015-11-19_141257,-4375.044921875,40.14613710682,-65.1285467370909,-65.1285467370909,40.14613710682,-65.2535467370909,-65.0035467370909,40.02113710682,40.27113710682,19.781999989645556,0.16349983787107164,-0.5820000276435167,0.025971139060003957,-0.9749522886333662,50,5.2362253972936226e-5,0.5000858902931213,0.5554119357721301
141257,2015-11-20,99.07407407407408,0.9259259259259258,0,0,0,0,0,0,1.2498061865249224,3.5256410256410255,8.333333333333332,72.75641025641025,15.384615384615385,0,0,0,0,30.1599063347277,I.oxyrinchus,2015-11-20_141257,-4433.0225830078125,40.4124385895862,-64.744837887283,-64.744837887283,40.4124385895862,-64.869837887283,-64.619837887283,40.2874385895862,40.5374385895862,20.066000003134832,0.18331788684356592,-0.41800001985393465,0.0496487687074155,-0.4887685285586432,80,2.1351096932708912e-5,0.4335353374481201,0.6590954998604376
141257,2015-11-21,93.54838709677419,3.686635944700461,1.8433179723502304,0.9216589861751152,0,0,0,0,16.710393866837602,9.090909090909092,35.66433566433567,48.25174825174825,6.993006993006993,0,0,0,0,34.066913055825246,I.oxyrinchus,2015-11-21_141257,-4564,40.2778747052324,-64.6795256502193,-64.6795256502193,40.2778747052324,-64.8045256502193,-64.5545256502193,40.1528747052324,40.4028747052324,20.67900003225077,0.17611005918528114,-0.2940000139642507,0.044784982248240283,-0.5452427283923842,80,2.8834537984260637e-5,0.42424890398979187,0.7556038574460423
141257,2015-11-22,99.18032786885246,0.819672131147541,0,0,0,0,0,0,2.061791030082197,13.986013986013987,28.671328671328673,38.111888111888106,17.482517482517483,1.7482517482517483,0,0,0,52.068015713450755,I.oxyrinchus,2015-11-22_141257,-4525.2998046875,39.9129717956407,-65.1409551004706,-65.1409551004706,39.9129717956407,-65.2659551004706,-65.0159551004706,39.7879717956407,40.0379717956407,19.696999985608272,0.2935604847155815,-0.34800001652911305,0.05002277496782258,-0.1663856417576262,6,1.3155746851534146e-4,0.48869991302490234,0.8405844819302175
141257,2015-11-25,99.45652173913044,0.5434782608695652,0,0,0,0,0,0,0.8607453935132413,24.6875,2.5,50.9375,20.625,1.25,0,0,0,48.39557964538066,I.oxyrinchus,2015-11-25_141257,-4370.8924560546875,40.3938405246515,-64.8489466350653,-64.8489466350653,40.3938405246515,-64.9739466350653,-64.7239466350653,40.2688405246515,40.5188405246515,19.970999998622574,0.14414065960526912,-0.26400001253932714,0.03663673194359605,-0.8041265860955671,70,3.592862474285615e-5,0.4335353374481201,0.9916390670043859
141259,2015-11-02,32.960893854748605,2.793296089385475,10.614525139664805,22.905027932960895,26.81564245810056,3.910614525139665,0,0,109.23826981415652,13.812154696132598,21.54696132596685,33.14917127071823,26.519337016574585,4.972375690607735,0,0,0,70.20113609409157,P.glauca,2015-11-02_141259,-4831.97021484375,41.2281061108253,-60.1830015120508,-60.1830015120508,41.2281061108253,-60.3080015120508,-60.0580015120508,41.1031061108253,41.3531061108253,22.89100013731513,0.2097765445058353,-0.1250000059371814,0.053507011428133536,-0.7738435953883913,60,5.598739127489601e-5,0.5262616872787476,0.6782053252130558
141259,2015-11-03,27.125506072874494,3.2388663967611335,10.121457489878543,19.838056680161944,39.67611336032389,0,0,0,106.3177197414555,44.099378881987576,21.73913043478261,29.19254658385093,4.968944099378882,0,0,0,0,35.992810865591075,P.glauca,2015-11-03_141259,-4569.60009765625,42.0693931574132,-59.6484126520492,-59.6484126520492,42.0693931574132,-59.7734126520492,-59.5234126520492,41.9443931574132,42.1943931574132,17.181999866152182,0.9973193849501774,-0.35800001700408757,0.03468349115527498,-0.53406715100177,45,1.4840417717399147e-4,0.5306737422943115,0.5755370345980828
141259,2015-11-04,6.451612903225806,4.838709677419355,10.887096774193548,48.79032258064516,29.03225806451613,0,0,0,64.59995309613005,41.34615384615385,28.846153846153843,24.519230769230766,5.288461538461538,0,0,0,0,37.496190503889544,P.glauca,2015-11-04_141259,-4911.509765625,41.6484520800828,-58.5386134664882,-58.5386134664882,41.6484520800828,-58.6636134664882,-58.4136134664882,41.5234520800828,41.7734520800828,18.827999944332987,1.081426360047703,-0.3960000188089907,0.057558909757730266,-0.18200579466721112,60,1.7316522913373981e-4,0.48314401507377625,0.46946202397972486
141259,2015-11-05,16.194331983805668,6.477732793522267,8.906882591093117,22.267206477732792,44.12955465587044,2.0242914979757085,0,0,99.39795739865674,53.799392097264445,16.109422492401215,19.756838905775076,6.079027355623101,4.25531914893617,0,0,0,52.82184250611648,P.glauca,2015-11-05_141259,-5086.509765625,40.765947929085,-57.6781559421885,-57.6781559421885,40.765947929085,-57.8031559421885,-57.5531559421885,40.640947929085,40.890947929085,18.228999915882014,0.34102742630516225,-0.4330000205663964,0.03449798869739514,-0.6742534582082487,70,1.235707690445918e-4,0.4422453045845032,0.36476427597593386
141259,2015-11-06,16.9811320754717,7.547169811320755,25.157232704402517,9.433962264150944,32.075471698113205,8.80503144654088,0,0,110.5169741366775,33.77777777777778,37.333333333333336,20.444444444444446,8.444444444444445,0,0,0,0,38.8406865100429,P.glauca,2015-11-06_141259,-5172.97021484375,40.3743696182367,-57.3005124505566,-57.3005124505566,40.3743696182367,-57.4255124505566,-57.1755124505566,40.2493696182367,40.4993696182367,20.155000007362105,0.2775419019128644,-0.7150000339606777,0.026976843201763658,-0.9585125287617491,50,7.338730786773863e-5,0.39151668548583984,0.2661656586656954
141259,2015-11-08,20.812182741116754,15.736040609137056,19.796954314720814,37.56345177664975,5.0761421319796955,1.015228426395939,0,0,74.92815699909792,40.63604240282685,43.109540636042404,10.60070671378092,3.53356890459364,2.1201413427561837,0,0,0,44.105277099344065,P.glauca,2015-11-08_141259,-5096.643229166667,40.7585772640705,-55.2714714805699,-55.2714714805699,40.7585772640705,-55.3964714805699,-55.1464714805699,40.6335772640705,40.8835772640705,20.579000027501024,0.19622868827541304,-0.8750000415602699,0.025865572511197348,-0.7255592171999099,60,4.731126278726526e-5,0.4753606617450714,0.10457738403048694
141259,2015-11-10,41.80327868852459,11.885245901639344,4.508196721311475,7.377049180327869,22.131147540983605,12.295081967213115,0,0,128.92060678184353,27.816901408450708,44.014084507042256,11.971830985915492,9.859154929577464,2.8169014084507045,1.7605633802816902,1.7605633802816902,0,82.93395201322032,P.glauca,2015-11-10_141259,-5236.876708984375,39.7512962239535,-53.6257531423588,-53.6257531423588,39.7512962239535,-53.7507531423588,-53.5007531423588,39.6262962239535,39.8762962239535,22.938000139547512,0.27336855746430433,0.5020000238437206,0.040908436281211893,-0.6773300588218302,90,2.6820884029617807e-5,0.4788452386856079,0.013519050503026708
141259,2015-11-11,0,6.802721088435375,24.489795918367346,29.25170068027211,29.931972789115648,9.523809523809524,0,0,86.90354331683686,67.86786786786787,28.52852852852853,3.303303303303303,0.3003003003003003,0,0,0,0,14.29286819578159,P.glauca,2015-11-11_141259,-5318.215006510417,39.6200756994888,-52.405588015548,-52.405588015548,39.6200756994888,-52.530588015548,-52.280588015548,39.4950756994888,39.7450756994888,21.281000060844235,0.19283528716724074,-0.4000000189989805,0.05219674567263383,-0.4278884560523324,45,9.185896601145173e-5,0.4692061245441437,1.0303283188045631e-4
141259,2015-11-13,0,1.2552301255230125,16.736401673640167,16.317991631799163,50.627615062761514,15.062761506276152,0,0,85.40795231490169,40.652818991097924,42.72997032640949,11.869436201780417,4.747774480712167,0,0,0,0,32.40247456912247,P.glauca,2015-11-13_141259,-5167.25,40.6598718457445,-51.7173749124773,-51.7173749124773,40.6598718457445,-51.8423749124773,-51.5923749124773,40.5348718457445,40.7848718457445,21.814000086160377,0.23821052745505314,-0.24500001163687557,0.03854867236575637,-1.0767948106913028,90,2.989922495505068e-5,0.5180087685585022,0.040495319121493456
141259,2015-11-20,81.18279569892472,6.451612903225806,10.21505376344086,2.1505376344086025,0,0,0,0,25.93226610165611,42.96296296296296,29.629629629629626,24.444444444444443,2.9629629629629632,0,0,0,0,33.59225999908825,P.glauca,2015-11-20_141259,-3855.909912109375,40.5833742611243,-50.7879684867763,-50.7879684867763,40.5833742611243,-50.9129684867763,-50.6629684867763,40.4583742611243,40.7083742611243,21.074000051012263,0.3148443327439754,0.07900000375229865,0.05572427423863047,-0.4473560735366659,100,1.1658086294114814e-5,0.44586384296417236,0.6590954998604376
141259,2015-11-25,8.658008658008658,2.5974025974025974,60.17316017316018,25.108225108225106,3.463203463203463,0,0,0,46.01301064376977,74.78260869565217,11.884057971014492,12.46376811594203,0.8695652173913043,0,0,0,0,28.566738494214416,P.glauca,2015-11-25_141259,-5077.81005859375,40.930507694905,-53.7093972074725,-53.7093972074725,40.930507694905,-53.8343972074725,-53.5843972074725,40.805507694905,41.055507694905,19.437999973306432,0.2021491569600921,-0.5550000263610855,0.02018663019699979,-0.7130845112343851,50,6.0546973226034145e-5,0.4748721420764923,0.9916390670043859
141254,2015-12-02,61.8421052631579,12.280701754385964,9.210526315789473,16.666666666666664,0,0,0,0,54.30319244531999,10,48,32.33333333333333,9.666666666666666,0,0,0,0,33.498587134718036,P.glauca,2015-12-02_141254,-3883.378923688616,40.425,-65.425,-65.425,40.425,-65.55,-65.3,40.3,40.55,19.46999997482635,0.12688884626817928,-0.43400002061389387,0.020349721139356104,-0.9265217278344104,80,2.6808068551375617e-5,0.32448452711105347,0.6307362341400374
141254,2015-12-03,12.70718232044199,13.259668508287293,28.176795580110497,36.46408839779006,9.392265193370166,0,0,0,65.02083023175734,45.24495677233429,39.481268011527376,9.798270893371757,5.475504322766571,0,0,0,0,30.480982787179002,P.glauca,2015-12-03_141254,-4146.130364312066,40.3,-65.25,-65.25,40.3,-65.375,-65.125,40.175,40.425,20.221000010496937,0.0868045418948054,-0.28400001348927617,0.013067134966027556,-1.7245503892279717,70,3.347045194634056e-5,0.3952326476573944,0.5258777923799159
141254,2015-12-04,37.117903930131,22.270742358078603,7.860262008733625,19.213973799126638,13.537117903930133,0,0,0,89.00423043710117,75.21613832853026,14.121037463976945,9.221902017291066,1.440922190201729,0,0,0,0,26.476233220037432,P.glauca,2015-12-04_141254,-4033.471319580078,39.775,-65.9,-65.9,39.775,-66.025,-65.775,39.65,39.9,19.576999979908578,0.2714857399598586,-0.35000001662410796,0.0226850426492115,-1.4377070942877643,80,2.5735935884878645e-5,0.43213117122650146,0.41985226227146993
141254,2015-12-05,33.789954337899545,59.3607305936073,6.8493150684931505,0,0,0,0,0,17.64546477747005,74.11003236245955,24.59546925566343,1.2944983818770228,0,0,0,0,0,9.900875452216127,P.glauca,2015-12-05_141254,-4076.3170471191406,39.45,-66.675,-66.675,39.45,-66.8,-66.55,39.325,39.575,18.997999952407554,0.4434258885975374,-0.627000029780902,0.023078369996740518,-2.7563419321055425,50,4.410768148526423e-5,0.4902549684047699,0.31744139486208334
141254,2015-12-06,26.41509433962264,56.60377358490566,13.20754716981132,3.7735849056603774,0,0,0,0,29.41823761550844,80.93525179856115,19.06474820143885,0,0,0,0,0,0,7.912709310079662,P.glauca,2015-12-06_141254,-4019.782235952524,39.075,-67.3,-67.3,39.075,-67.425,-67.175,38.95,39.2,18.085999909089878,0.5016215887972335,-0.6940000329632312,0.018228488948414612,-1.099269704165854,45,4.1567055647238564e-5,0.51344233751297,0.22326391992345118
141254,2015-12-07,56.896551724137936,11.637931034482758,23.275862068965516,8.189655172413794,0,0,0,0,43.13609186350688,42.151162790697676,42.151162790697676,12.5,3.1976744186046515,0,0,0,0,27.082838214840752,P.glauca,2015-12-07_141254,-4377.526160037879,38.375,-67.625,-67.625,38.375,-67.75,-67.5,38.25,38.5,18.2339999161195,0.27930246780444035,-0.8860000420827419,0.018786816600275,-0.9328825869293279,45,5.287852373935557e-5,0.5454990863800049,0.14156724125509962
141254,2015-12-08,16.818181818181817,6.8181818181818175,6.8181818181818175,17.272727272727273,39.09090909090909,13.18181818181818,0,0,112.7687624695623,14.935064935064934,23.376623376623375,20.77922077922078,33.116883116883116,7.792207792207792,0,0,0,70.50492045546171,P.glauca,2015-12-08_141254,-4786.376139322917,37.625,-67.475,-67.475,37.625,-67.6,-67.35,37.5,37.75,18.89799994765781,0.6896852870591214,-0.7130000338656828,0.08261204905046525,-0.5209604696845604,80,2.9099147637692643e-5,0.38266560435295105,0.076035878787169775
141254,2015-12-09,16.08695652173913,11.304347826086957,11.304347826086957,25.65217391304348,35.21739130434783,0.43478260869565216,0,0,96.06945030718092,9.53757225433526,24.277456647398843,23.98843930635838,34.971098265895954,6.069364161849711,1.1560693641618496,0,0,70.65301127348044,P.glauca,2015-12-09_141254,-4887.439170648244,37.65,-66.875,-66.875,37.65,-67,-66.75,37.525,37.775,20.94500004488509,0.3302411313033436,-0.6610000313958153,0.08118925464999559,-0.6185130428172996,50,4.162993195604975e-5,0.4187292158603668,0.02962529674398534
141254,2015-12-11,12.101910828025478,4.45859872611465,4.45859872611465,20.382165605095544,38.21656050955414,17.8343949044586,2.547770700636943,0,110.09271607429227,18.90909090909091,28.000000000000004,13.454545454545455,30.909090909090907,6.181818181818182,2.5454545454545454,0,0,85.37594612365723,P.glauca,2015-12-11_141254,-4633.717216796875,38.625,-66.075,-66.075,38.625,-66.2,-65.95,38.5,38.75,24.126000195974484,0.4119220726017145,-0.14300000679213554,0.06351990366067245,-0.16434964853344305,35,8.097952907110294e-5,0.4612746238708496,0.0015821955953840838
